"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Original Knight Riders Knights of the KKK","Frankfort","Kentucky","","Ku Klux Klan ","","","2014"
"Original Knight Riders Knights of the KKK","Gilbert","South Carolina","","Ku Klux Klan ","","","2014"
"Original Knight Riders Knights of the KKK","Harrisburg","Pennsylvania","","Ku Klux Klan ","","","2014"
"Original Knight Riders Knights of the KKK","Livingston","Texas","","Ku Klux Klan ","","","2014"
"Original Knight Riders Knights of the KKK","Nashville","Tennessee","","Ku Klux Klan ","","","2014"
"Original Knight Riders Knights of the KKK","Charleston","West Virginia","","Ku Klux Klan ","","","2014"
"Original Knight Riders Knights of the KKK","Moyock","North Carolina","","Ku Klux Klan ","","","2014"
"Ozark Craft LC","Harrison","Arkansas","","General Hate ","","","2014"
"Pacifica Forum","Eugene","Oregon","","White Nationalist ","","","2014"
"Patriotic Flags","Charleston","South Carolina","","White Nationalist ","","","2014"
"The Political Cesspool","Bartlett","Tennessee","","White Nationalist ","","","2014"
"Protestant White Nationalist Party of Kentucky/Uncreated Light","Louisville","Kentucky","","White Nationalist ","","","2014"
"Radix Journal","Whitefish","Montana","","White Nationalist ","","","2014"
"Red October","Hamilton","Ohio","","White Nationalist ","","","2014"
"Aryan Nations Sadistic Souls MC","Oklahoma City","Oklahoma","","Neo-Nazi","","","2014"
"Aryan Nations Sadistic Souls MC","","Pennsylvania","","Neo-Nazi","","Yes","2014"
"Aryan Nations Sadistic Souls MC","","Wisconsin","","Neo-Nazi","","Yes","2014"
"Aryan Nations Sadistic Souls MC","","Ohio","","Neo-Nazi","","Yes","2014"
"Scott-Townsend Publishers","Washington","District of Columbia","","White Nationalist ","","","2014"
"South Africa Project","","New York","","White Nationalist ","","Yes","2014"
"Southern Mountain Knights of the KKK","Alcoa","Tennessee","","Ku Klux Klan ","","","2014"
"Southern Mountain Knights of the KKK","Clinton","Tennessee","","Ku Klux Klan ","","","2014"
"Southern Mountain Knights of the KKK","Franklin","Tennessee","","Ku Klux Klan ","","","2014"
"Southern Mountain Knights of the KKK","Harrogate","Tennessee","","Ku Klux Klan ","","","2014"
"Southern National Congress","Fruit Hill","Kentucky","","Neo-Confederate","","","2014"
"Southern National Congress","Jacksonville","Florida","","Neo-Confederate","","","2014"
"Southern National Congress","Morganton","Georgia","","Neo-Confederate","","","2014"
"Southern National Congress","Travelers Rest","South Carolina","","Neo-Confederate","","","2014"
"Southern National Congress","West Plains","Missouri","","Neo-Confederate","","","2014"
"Southern National Congress","Wetumpka","Alabama","","Neo-Confederate","","","2014"
"Southern National Congress","","Mississippi","","Neo-Confederate","","Yes","2014"
"Southern National Congress","","Tennessee","","Neo-Confederate","","Yes","2014"
"Southern National Congress","","Maryland","","Neo-Confederate","","Yes","2014"
"Southern National Congress","","Texas","","Neo-Confederate","","Yes","2014"
"Southern National Congress","","North Carolina","","Neo-Confederate","","Yes","2014"
"Southern National Congress","","Arkansas","","Neo-Confederate","","Yes","2014"
"Southern National Congress","","Louisiana","","Neo-Confederate","","Yes","2014"
"Southern Nationalist Network","Aiken","South Carolina","","Neo-Confederate","","","2014"
"Southern Patriot Shoppe","Abbeville","South Carolina","","Neo-Confederate","","","2014"
"Stahlhelm Records","Milwaukee","Wisconsin","","Hate Music ","","","2014"
"Supreme White Alliance","Frankfort","Kentucky","","Racist Skinhead ","","","2014"
"Supreme White Alliance","","Missouri","","Racist Skinhead ","","Yes","2014"
"The Daily Stormer","Worthington","Ohio","","Neo-Nazi","","","2014"
"Tony Alamo Christian Ministries","Canyon Country","California","","General Hate ","","","2014"
"Tony Alamo Christian Ministries","Fort Smith","Arkansas","","General Hate ","","","2014"
"Tony Alamo Christian Ministries","New York","New York","","General Hate ","","","2014"
"Tony Alamo Christian Ministries","Texarkana","Texas","","General Hate ","","","2014"
"Traditional Values Coalition","Washington","District of Columbia","","Anti-LGBTQ","","","2014"
"Traditionalist American Knights of the KKK","Prattville","Alabama","","Ku Klux Klan ","","","2014"
"Traditionalist Youth Network","Tucson","Arizona","","White Nationalist ","","","2014"
"Traditionalist Youth Network","Bloomington","Indiana","","White Nationalist ","","","2014"
"True Invisible Empire Traditionalist American Knights of the KKK","Harrisburg","Pennsylvania","","Ku Klux Klan ","","","2014"
"United Klans of America","Anniston","Alabama","","Ku Klux Klan ","","","2014"
"United Klans of America","Great Falls","Montana","","Ku Klux Klan ","","","2014"
"United Northern and Southern Knights of the KKK","Chicago","Illinois","","Ku Klux Klan ","","","2014"
"United Northern and Southern Knights of the KKK","Rockledge","Georgia","","Ku Klux Klan ","","","2014"
"Vinlanders Minnesota","Saint Paul","Minnesota","","Racist Skinhead ","","","2014"
"Vinlanders New Jersey","Cherry Hill","New Jersey","","Racist Skinhead ","","","2014"
"Vinlanders New Jersey","Point Pleasant Beach","New Jersey","","Racist Skinhead ","","","2014"
"Vinlanders Ohio","Columbus","Ohio","","Racist Skinhead ","","","2014"
"Vinlanders Texas","","Texas","","Racist Skinhead ","","Yes","2014"
"Western Hammerskins","Menifee","California","","Racist Skinhead ","","","2014"
"Whitakeronline","","South Carolina","","White Nationalist ","","Yes","2014"
"White Advocacy Movement","Unknown","Florida","","White Nationalist ","","","2014"
"White Boy Society","","Missouri","","White Nationalist ","","Yes","2014"
"White Boy Society","","Virginia","","White Nationalist ","","Yes","2014"
"White Boy Society","","Arizona","","White Nationalist ","","Yes","2014"
"White Boy Society","","Wisconsin","","White Nationalist ","","Yes","2014"
"White Boy Society","","Colorado","","White Nationalist ","","Yes","2014"
"White Boy Society","","California","","White Nationalist ","","Yes","2014"
"White Boy Society","","Washington","","White Nationalist ","","Yes","2014"
"White Man's March","","Massachusetts","","White Nationalist ","","Yes","2014"
"The White Network","Kerrville","Texas","","White Nationalist ","","","2014"
"White Pride Home School Resource Center","Bergman","Arkansas","","General Hate ","","","2014"
"The White Voice","New York","New York","","White Nationalist ","","","2014"
"WTM Enterprises","Roanoke","Indiana","","White Nationalist ","","","2014"
