"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"islam: the Religion of Peace (and a big stack of dead bodies)","Marietta","Georgia","","Anti-Muslim","","","2013"
"Islamthreat.com","Walnut Creek","California","","Anti-Muslim","","","2013"
"Jamaat al-Muslimeen","Baltimore","Maryland","","General Hate ","","","2013"
"Jewish Task Force","Fresh Meadows","New York","","General Hate ","","","2013"
"Jihad Watch","Sherman Oaks","California","","Anti-Muslim","","","2013"
"Keystone State Skinheads","Harrisburg","Pennsylvania","","Racist Skinhead ","","","2013"
"Keystone State Skinheads","Philadelphia","Pennsylvania","","Racist Skinhead ","","","2013"
"Kingdom Identity Ministries","Harrison","Arkansas","Kingdom Identity Ministries ","Christian Identity ","","","2013"
"Kingdom Treasure Ministries","Owasso","Oklahoma","","Neo-Confederate","","","2013"
"Kinsman Redeemer Ministries","Alexandria","Kentucky","","Christian Identity ","","","2013"
"Knight Riders Knights of the KKK","Abingdon","Virginia","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Brunswick","Georgia","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Byron","Georgia","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Dallas","Texas","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Eldorado","Illinois","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Ellijay","Georgia","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Fort Myers","Florida","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Lemont","Illinois","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Little Rock","Arkansas","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Live Oak","Florida","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Rochelle","Georgia","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Shady Valley","Tennessee","","Ku Klux Klan ","","","2013"
"Knight Riders Knights of the KKK","Nashville","Tennessee","","Ku Klux Klan ","","","2013"
"Knights of the Holy Identity","","Indiana","","Christian Identity ","","Yes","2013"
"Knights of the Ku Klux Klan","Concord","Arkansas","Knights of the Ku Klux Klan","Ku Klux Klan ","","","2013"
"Knights of the Ku Klux Klan","Harrison","Arkansas","Knights of the Ku Klux Klan","Ku Klux Klan ","","","2013"
"Knights Party Veterans League","Harrison","Arkansas","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Beaver Falls","Pennsylvania","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Cape Coral","Florida","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Church Hill","Tennessee","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Gatesville","Texas","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Johnson City","Tennessee","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Kokomo","Indiana","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","LaFayette","Tennessee","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Lenoir","North Carolina","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Memphis","Tennessee","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Monroe City","Indiana","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Munfordville","Kentucky","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","Oil City","Pennsylvania","","Ku Klux Klan ","","","2013"
"Ku Klos Knights of the KKK","","Tennessee","","Ku Klux Klan ","","Yes","2013"
"Label 56","","Maryland","","Hate Music ","","Yes","2013"
"League of the South","Archer","Florida","League of the South","Neo-Confederate","","","2013"
"League of the South","Bowdon","Georgia","League of the South","Neo-Confederate","","","2013"
"League of the South","Clements","Maryland","League of the South","Neo-Confederate","","","2013"
"League of the South","Collinsville","Mississippi","League of the South","Neo-Confederate","","","2013"
"League of the South","Columbia","South Carolina","League of the South","Neo-Confederate","","","2013"
"League of the South","Crofton","Kentucky","League of the South","Neo-Confederate","","","2013"
"League of the South","Jacksonville","Florida","League of the South","Neo-Confederate","","","2013"
"League of the South","Killen","Alabama","League of the South","Neo-Confederate","","","2013"
"League of the South","LaPorte","Texas","League of the South","Neo-Confederate","","","2013"
"League of the South","Lobelville","Tennessee","League of the South","Neo-Confederate","","","2013"
"League of the South","Logansport","Louisiana","League of the South","Neo-Confederate","","","2013"
"League of the South","Macon","Georgia","League of the South","Neo-Confederate","","","2013"
"League of the South","Scotts Valley","California","League of the South","Neo-Confederate","","","2013"
"League of the South","Statesboro","Georgia","League of the South","Neo-Confederate","","","2013"
"League of the South","Weogufka","Alabama","League of the South","Neo-Confederate","","","2013"
"League of the South","West Plains","Missouri","League of the South","Neo-Confederate","","","2013"
"League of the South","Wetumpka","Alabama","League of the South","Neo-Confederate","","","2013"
"League of the South","Wilmington","North Carolina","League of the South","Neo-Confederate","","","2013"
"League of the South/Southern Culture Center","Abbeville","South Carolina","","Neo-Confederate","","","2013"
"Liberty Counsel","Orlando","Florida","Liberty Counsel","Anti-LGBTQ","","","2013"
"Livin' the Legacy","Nashville","Indiana","","Neo-Confederate","","","2013"
"Lone Star United","Dallas","Texas","","Racist Skinhead ","","","2013"
"Lone Star United","Ft. Worth","Texas","","Racist Skinhead ","","","2013"
"Lone Star United","Houston","Texas","","Racist Skinhead ","","","2013"
"Lone Wolf Brigade Knights - Knights of the KKK","","Pennsylvania","","Ku Klux Klan ","","Yes","2013"
"Lone Wolf Brigade Knights - Knights of the KKK","Livingston","Texas","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Benson","North Carolina","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Birmingham","Alabama","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Bloomington","Illinois","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Burlington","North Carolina","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Eckert","Colorado","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Eden","North Carolina","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Friedens","Pennsylvania","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Glens Fork","Kentucky","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Kokomo","Indiana","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Nashville","Tennessee","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","New Smyrna Beach","Florida","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Pelham","North Carolina","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Portsmouth","Virginia","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Roanoke Rapids","North Carolina","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Silver City","New Mexico","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","Staunton","Virginia","","Ku Klux Klan ","","","2013"
"Loyal White Knights of the KKK","","Delaware","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Arizona","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","South Carolina","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Connecticut","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Massachusetts","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","New York","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Virginia","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Colorado","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","New Hampshire","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","West Virginia","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","New Jersey","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Alabama","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","California","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Arkansas","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Georgia","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Oklahoma","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Iowa","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Texas","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Pennsylvania","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Rhode Island","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Kentucky","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Nebraska","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Nevada","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Maine","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Illinois","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Louisiana","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Kansas","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Missouri","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Florida","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Ohio","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Tennessee","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Maryland","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Utah","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Minnesota","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","Vermont","","Ku Klux Klan ","","Yes","2013"
"Loyal White Knights of the KKK","","New Mexico","","Ku Klux Klan ","","Yes","2013"
"M.A.C.S. Klan Merchandise","","Louisiana","","General Hate ","","Yes","2013"
"Malevolent Freedom","Lowell","Massachusetts","","White Nationalist ","","","2013"
"Mary Noel Kershaw Foundation","Lobelville","Tennessee","","Neo-Confederate","","","2013"
"Maryland National Socialist Party","Elkridge","Maryland","","Neo-Nazi","","","2013"
"Maryland State Skinheads","Baltimore","Maryland","","Racist Skinhead ","","","2013"
"Masjid al Islam","Oakland","California","","General Hate ","","","2013"
"Masjid al Islam","Washington, D. C.","District of Columbia","","General Hate ","","","2013"
"Mass Resistance","Waltham","Massachusetts","","Anti-LGBTQ","","","2013"
"Micetrap Distribution","Maple Shade","New Jersey","","Hate Music ","","","2013"
"Middle American News","Raleigh","North Carolina","","White Nationalist ","","","2013"
"Midland Hammerskins","Kansas City","Missouri","","Racist Skinhead ","","","2013"
"Midland Hammerskins","Tulsa","Oklahoma","","Racist Skinhead ","","","2013"
"Midland Hammerskins","Wichita","Kansas","","Racist Skinhead ","","","2013"
"Midland hammerskins","","South Dakota","","Racist Skinhead ","","Yes","2013"
"Mission to Israel","Scottsbluff","Nebraska","","Christian Identity ","","","2013"
"Mission: America","Columbus","Ohio","","Anti-LGBTQ","","","2013"
"Mississippi White Knights of the KKK","Brookhaven","Mississippi","","Ku Klux Klan ","","","2013"
"Mississippi White Knights of the KKK","Bruce","Mississippi","","Ku Klux Klan ","","","2013"
"Mississippi White Knights of the KKK","Jackson","Mississippi","","Ku Klux Klan ","","","2013"
"Mississippi White Knights of the KKK","Meridian","Mississippi","","Ku Klux Klan ","","","2013"
"Mississippi White Knights of the KKK","Pearl","Mississippi","","Ku Klux Klan ","","","2013"
"Mississippi White Knights of the KKK","Petal","Mississippi","","Ku Klux Klan ","","","2013"
"Mississippi White Knights of the KKK","Philadelphia","Mississippi","","Ku Klux Klan ","","","2013"
"Mississippi White Knights of the KKK","Shannon","Mississippi","","Ku Klux Klan ","","","2013"
"Mississippi White Knights of the KKK","Star","Mississippi","","Ku Klux Klan ","","","2013"
"Most Holy Family Monastery","Fillmore","New York","","Radical Traditional Catholicism ","","","2013"
"MSR Productions","Wheat Ridge","Colorado","","Hate Music ","","","2013"
"Mystic Knights of the KKK","Dayton","Ohio","","Ku Klux Klan ","","","2013"
"NAAWP Florida Chapter Inc.","Jacksonville","Florida","","White Nationalist ","","","2013"
"Nation of Islam","Akron","Ohio","Nation of Islam","","","","2013"
"Nation of Islam","Atlanta","Georgia","Nation of Islam","","","","2013"
"Nation Of Islam","Augusta","Georgia","","","","","2013"
"Nation of Islam","Aurora","Colorado","Nation of Islam","","","","2013"
"Nation of Islam","Austin","Texas","Nation of Islam","","","","2013"
"Nation of Islam","Baltimore","Maryland","Nation of Islam","","","","2013"
"Nation of Islam","Birmingham","Alabama","Nation of Islam","","","","2013"
"Nation of Islam","Boston","Massachusetts","Nation of Islam","","","","2013"
"Nation of Islam","Bridgeport","Connecticut","Nation of Islam","","","","2013"
"Nation of Islam","Brooklyn","New York","Nation of Islam","","","","2013"
"Nation of Islam","Buffalo","New York","Nation of Islam","","","","2013"
"Nation of Islam","Camden","New Jersey","Nation of Islam","","","","2013"
"Nation of Islam","Charleston","South Carolina","Nation of Islam","","","","2013"
"Nation of Islam","Charlotte","North Carolina","Nation of Islam","","","","2013"
"Nation of Islam","Chattanooga","Tennessee","Nation of Islam","","","","2013"
"Nation of Islam","Chicago","Illinois","Nation of Islam","","","","2013"
"Nation of Islam","Cincinnati","Ohio","Nation of Islam","","","","2013"
"Nation of Islam","Columbus","Georgia","Nation of Islam","","","","2013"
"Nation of Islam","Compton","California","Nation of Islam","","","","2013"
"Nation of Islam","Dallas","Texas","Nation of Islam","","","","2013"
"Nation of Islam","Dayton","Ohio","Nation of Islam","","","","2013"
"Nation of Islam","Detroit","Michigan","Nation of Islam","","","","2013"
"Nation of Islam","Durham","North Carolina","Nation of Islam","","","","2013"
"Nation Of Islam","East St. Louis","Illinois","","","","","2013"
"Nation of Islam","Fort Lauderdale","Florida","Nation of Islam","","","","2013"
"Nation of Islam","Fort Worth","Texas","Nation of Islam","","","","2013"
"Nation of Islam","Grand Rapids","Michigan","Nation of Islam","","","","2013"
"Nation of Islam","Greenville","North Carolina","Nation of Islam","","","","2013"
"Nation of Islam","Harlem","New York","Nation of Islam","","","","2013"
"Nation of Islam","Harrisburg","Pennsylvania","Nation of Islam","","","","2013"
"Nation of Islam","Houston","Texas","Nation of Islam","","","","2013"
"Nation of Islam","Indianapolis","Indiana","Nation of Islam","","","","2013"
"Nation of Islam","Jackson","Mississippi","Nation of Islam","","","","2013"
"Nation of Islam","Kansas City","Missouri","Nation of Islam","","","","2013"
"Nation of Islam","Las Vegas","Nevada","Nation of Islam","","","","2013"
"Nation of Islam","Lexington","Kentucky","Nation of Islam","","","","2013"
"Nation of Islam","Little Rock","Arkansas","Nation of Islam","","","","2013"
"Nation of Islam","Los Angeles","California","Nation of Islam","","","","2013"
"Nation of Islam","Memphis","Tennessee","Nation of Islam","","","","2013"
"Nation of Islam","Miami","Florida","Nation of Islam","","","","2013"
"Nation of Islam","Nashville","Tennessee","Nation of Islam","","","","2013"
"Nation of Islam","New Orleans","Louisiana","Nation of Islam","","","","2013"
"Nation of Islam","Newark","New Jersey","Nation of Islam","","","","2013"
"Nation of Islam","Norfolk","Virginia","Nation of Islam","","","","2013"
"Nation of Islam","Omaha","Nebraska","Nation of Islam","","","","2013"
"Nation of Islam","Orlando","Florida","Nation of Islam","","","","2013"
"Nation of Islam","Pensacola","Florida","Nation of Islam","","","","2013"
"Nation of Islam","Peoria","Illinois","Nation of Islam","","","","2013"
"Nation of Islam","Philadelphia","Pennsylvania","Nation of Islam","","","","2013"
"Nation of Islam","Phoenix","Arizona","Nation of Islam","","","","2013"
"Nation of Islam","Pine Bluff","Arkansas","Nation of Islam","","","","2013"
"Nation of Islam","Pittsburgh","Pennsylvania","Nation of Islam","","","","2013"
"Nation of Islam","Plainfield","New Jersey","Nation of Islam","","","","2013"
"Nation of Islam","Raleigh","North Carolina","Nation of Islam","","","","2013"
"Nation of Islam","Rialto","California","Nation of Islam","","","","2013"
"Nation of Islam","Richmond","Virginia","Nation of Islam","","","","2013"
"Nation of Islam","Rockford","Illinois","Nation of Islam","","","","2013"
"Nation of Islam","Sacramento","California","Nation of Islam","","","","2013"
"Nation of Islam","San Diego","California","Nation of Islam","","","","2013"
"Nation of Islam","Southaven","Mississippi","Nation of Islam","","","","2013"
"Nation of Islam","Springfield","Massachusetts","Nation of Islam","","","","2013"
"Nation of Islam","St. Louis","Missouri","Nation of Islam","","","","2013"
"Nation of Islam","St. Petersburg","Florida","Nation of Islam","","","","2013"
"Nation Of Islam","Tuscaloosa","Alabama","","","","","2013"
"Nation of Islam","Washington","District of Columbia","Nation of Islam","","","","2013"
"Nation of Islam","Wilmington","Delaware","Nation of Islam","","","","2013"
"Nation of Islam","Winston-Salem","North Carolina","Nation of Islam","","","","2013"
"Nation of Islam","Youngstown","Ohio","Nation of Islam","","","","2013"
"National Alliance","Hillsboro","West Virginia","National Alliance","Neo-Nazi","","","2013"
"National Alliance","Las Vegas","Nevada","National Alliance","Neo-Nazi","","","2013"
"National Alliance","Los Angeles","California","National Alliance","Neo-Nazi","","","2013"
"National Alliance","Parma","Ohio","National Alliance","Neo-Nazi","","","2013"
"National Alliance","Raleigh","North Carolina","National Alliance","Neo-Nazi","","","2013"
"National Black Foot Soldier Network","Ardmore","Oklahoma","","","","","2013"
"National Black Foot Soldier Network","Dallas","Texas","","","","","2013"
"National Black Foot Soldier Network","Harlem","New York","","","","","2013"
"National Black Foot Soldier Network","Knoxville","Tennessee","","","","","2013"
"National Policy Institute","Whitefish","Montana","","White Nationalist ","","","2013"
"National Prayer Network","Clackamas","Oregon","","General Hate ","","","2013"
"National Socialist Freedom Movement","Tulsa","Oklahoma","","Neo-Nazi","","","2013"
"National Socialist Freedom Movement","","Ohio","","Neo-Nazi","","Yes","2013"
"National Socialist Freedom Movement","","South Carolina","","Neo-Nazi","","Yes","2013"
"National Socialist Freedom Movement","","Delaware","","Neo-Nazi","","Yes","2013"
"National Socialist Freedom Movement","","Arizona","","Neo-Nazi","","Yes","2013"
"National Socialist Freedom Movement","","Texas","","Neo-Nazi","","Yes","2013"
"National Socialist Freedom Movement","","California","","Neo-Nazi","","Yes","2013"
"National Socialist Freedom Movement","","Louisiana","","Neo-Nazi","","Yes","2013"
"National Socialist Freedom Movement","","Maryland","","Neo-Nazi","","Yes","2013"
"National Socialist Freedom Movement","","Tennessee","","Neo-Nazi","","Yes","2013"
"National Socialist Freedom Movement","","Georgia","","Neo-Nazi","","Yes","2013"
"National Socialist German Workers Party","Lincoln","Nebraska","","Neo-Nazi","","","2013"
"National Socialist Movement","Bayonne","New Jersey","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Browns Mills","New Jersey","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Central New Jersey","New Jersey","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Central Tennessee","Tennessee","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Charleston","South Carolina","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Chicago","Illinois","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Clifton","New Jersey","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Detroit","Michigan","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","East Pennsylvania","Pennsylvania","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Higley","Arizona","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Holland Township","New Jersey","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Lansing","Kansas","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Mobile","Alabama","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Myrtle Beach","South Carolina","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","New Berlin","Wisconsin","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Newark","New Jersey","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","North Georgia","Georgia","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","San Diego","California","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Savannah","Georgia","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Springfield","Missouri","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Tampa Bay","Florida","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Tucson","Arizona","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Vancouver","Washington","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","Wakarusa","Indiana","National Socialist Movement","Neo-Nazi","","","2013"
"National Socialist Movement","","Oregon","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Virginia","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","West Virginia","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Idaho","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","New Hampshire","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Delaware","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Colorado","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Connecticut","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","New York","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Iowa","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Vermont","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","New Jersey","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Massachusetts","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Nebraska","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Kentucky","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","North Carolina","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Montana","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Rhode Island","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","South Dakota","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Maine","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","California","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","California","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Texas","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Mississippi","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Wyoming","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Minnesota","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Utah","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Florida","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Louisiana","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Arkansas","National Socialist Movement","Neo-Nazi","","Yes","2013"
"National Socialist Movement","","Ohio","National Socialist Movement","Neo-Nazi","","Yes","2013"
"Nationalist Coalition","St. Petersburg","Florida","","Neo-Nazi","","","2013"
"Nationalist Movement","Learned","Mississippi","","White Nationalist ","","","2013"
"National Socialist Aryan Workers' Party","Albany","New York","","White Nationalist ","","","2013"
"New Black Panther Party","Atlanta","Georgia","New Black Panther Party","","","","2013"
"New Black Panther Party","Chicago","Illinois","New Black Panther Party","","","","2013"
"New Black Panther Party","Dallas","Texas","New Black Panther Party","","","","2013"
"New Black Panther Party","Houston","Texas","New Black Panther Party","","","","2013"
"New Black Panther Party","Philadelphia","Pennsylvania","New Black Panther Party","","","","2013"
"New Black Panther Party","Tampa & (St. Petersburg)","Florida","New Black Panther Party","","","","2013"
"New Black Panther Party","Washington","District of Columbia","New Black Panther Party","","","","2013"
"New Black Panther Party","","Arkansas","New Black Panther Party","","","Yes","2013"
"New Century Productions - A Conversation About Race","Littleton","Colorado","","White Nationalist ","","","2013"
"New Empire Knights of the Ku Klux Klan","Abbeville","South Carolina","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Ames","Iowa","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Beal City","Michigan","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Branson","Missouri","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Charlotte","North Carolina","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Corbin","Kentucky","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Dallas","Texas","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Dayton","Ohio","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Durham","North Carolina","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Hurricane","West Virginia","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Longview","Texas","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Newnan","Georgia","","Ku Klux Klan ","","","2013"
"New Empire Knights of the Ku Klux Klan","Scottsburg","Indiana","","Ku Klux Klan ","","","2013"
"New Order","Milwaukee","Wisconsin","","Neo-Nazi","","","2013"
"New Yorkers for Immigration Control and Enforcement (NYICE)","New York","New York","","Anti-Immigrant","","","2013"
"Non-Universal Teaching Ministries/Christogenea","Fostoria","Ohio","","Christian Identity ","","","2013"
"Noontide Press","Newport Beach","California","","Holocaust Denial","","","2013"
"Nord Herrenvolk","","Michigan","","Racist Skinhead ","","Yes","2013"
"North Mississippi White Knights Of The Ku Klux Klan","Dumas","Mississippi","","Ku Klux Klan ","","","2013"
"North Mississippi White Knights Of The Ku Klux Klan","Red Bay","Alabama","","Ku Klux Klan ","","","2013"
"Northern Hammerskins","Chicago","Illinois","","Racist Skinhead ","","","2013"
"Northern Hammerskins","Detroit","Michigan","","Racist Skinhead ","","","2013"
"Northwest Front","Seattle","Washington","","White Nationalist ","","","2013"
"Northwest Hammerskins","Seattle","Washington","","Racist Skinhead ","","","2013"
"Northwest Hammerskins","","Idaho","","Racist Skinhead ","","Yes","2013"
"NPI TV","Brooklyn","New York","","White Nationalist ","","","2013"
"NS Publications","Wyandotte","Michigan","","Neo-Nazi","","","2013"
"Occidental Dissent","Birmingham","Alabama","","White Nationalist ","","","2013"
"Occidental Quarterly/Charles Martel Society","Atlanta","Georgia","Occidental Quarterly","White Nationalist ","","","2013"
"Official Street Preachers","Los Angeles","California","","General Hate ","","","2013"
"Old Glory Skinheads","","North Carolina","","Racist Skinhead ","","Yes","2013"
"OMNI Christian Book Club","Palmdale","California","","Radical Traditional Catholicism ","","","2013"
"Orange County Skins","","California","","Racist Skinhead ","","Yes","2013"
"Order Of The Confederate Brotherhood Knights Of The Ku Klux Klan","","Texas","","Ku Klux Klan ","","Yes","2013"
"Order Of The Confederate Brotherhood Knights Of The Ku Klux Klan","","California","","Ku Klux Klan ","","Yes","2013"
"Order Of The Confederate Brotherhood Knights Of The Ku Klux Klan","","Tennessee","","Ku Klux Klan ","","Yes","2013"
