"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Knights of the Ku Klux Klan","Concord","Arkansas","","Ku Klux Klan ","","","2005"
"Knights of the Ku Klux Klan","Fairdale","Kentucky","","Ku Klux Klan ","","","2005"
"Knights of the Ku Klux Klan","Harrison","Arkansas","","Ku Klux Klan ","","","2005"
"Knights of the Ku Klux Klan","Newport","Tennessee","","Ku Klux Klan ","","","2005"
"Knights of the Ku Klux Klan","Raleigh","North Carolina","","Ku Klux Klan ","","","2005"
"Knights of the Ku Klux Klan","","Florida","","Ku Klux Klan ","","Yes","2005"
"Knights of Yahweh","Dandridge","Tennessee","","Ku Klux Klan ","","","2005"
"Knights of Yahweh","Morristown","Tennessee","","Ku Klux Klan ","","","2005"
"KKK LLC","Compton","Arkansas","","Hate Music ","","","2005"
"Lawrence Dennis Institute","Fairfax","Virginia","","White Nationalist ","","","2005"
"League of the South","Abbeville","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Aiken","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Aiken County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Alva","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Anderson","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Archer","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Athens","Georgia","League of the South","Neo-Confederate","","","2005"
"League of the South","Austin","Texas","League of the South","Neo-Confederate","","","2005"
"League of the South","Bamberg","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Barnwell County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Belleview","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Big Fork","Montana","League of the South","Neo-Confederate","","","2005"
"League of the South","Bismarck","Arkansas","League of the South","Neo-Confederate","","","2005"
"League of the South","Bixby","Oklahoma","League of the South","Neo-Confederate","","","2005"
"League of the South","Bluefield","Virginia","League of the South","Neo-Confederate","","","2005"
"League of the South","Bradenton","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Brunswick","Georgia","League of the South","Neo-Confederate","","","2005"
"League of the South","Buffalo","New York","League of the South","Neo-Confederate","","","2005"
"League of the South","Burlington","North Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Cayce","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Cedartown","Georgia","League of the South","Neo-Confederate","","","2005"
"League of the South","Charlotte","North Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Clemson","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Colleton County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Columbia","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Dublin","Virginia","League of the South","Neo-Confederate","","","2005"
"League of the South","Durham","North Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Easley","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Edneyville","North Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Florence County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Forsyth","Georgia","League of the South","Neo-Confederate","","","2005"
"League of the South","Fredricksburg","Virginia","League of the South","Neo-Confederate","","","2005"
"League of the South","Ft Myers","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Goldenrod","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Greenville County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Greenwood County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Hamburg","Arkansas","League of the South","Neo-Confederate","","","2005"
"League of the South","Hamlet","North Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Hanover","Virginia","League of the South","Neo-Confederate","","","2005"
"League of the South","Holt","Missouri","League of the South","Neo-Confederate","","","2005"
"League of the South","Hot Springs","Arkansas","League of the South","Neo-Confederate","","","2005"
"League of the South","Iredell","Texas","League of the South","Neo-Confederate","","","2005"
"League of the South","Jacksonville","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Kershaw County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Key West","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Killen","Alabama","League of the South","Neo-Confederate","","","2005"
"League of the South","Kingsport","Tennessee","League of the South","Neo-Confederate","","","2005"
"League of the South","Lawrenceburg","Tennessee","League of the South","Neo-Confederate","","","2005"
"League of the South","Lebanon","Kentucky","League of the South","Neo-Confederate","","","2005"
"League of the South","Lebanon","Missouri","League of the South","Neo-Confederate","","","2005"
"League of the South","Lexington County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Longwood","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Louisville","Colorado","League of the South","Neo-Confederate","","","2005"
"League of the South","Macon","Georgia","League of the South","Neo-Confederate","","","2005"
"League of the South","Marlboro County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","McDonough","Georgia","League of the South","Neo-Confederate","","","2005"
"League of the South","Mendenhall","Mississippi","League of the South","Neo-Confederate","","","2005"
"League of the South","Milton","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Monroe","Louisiana","League of the South","Neo-Confederate","","","2005"
"League of the South","Montgomery","Alabama","League of the South","Neo-Confederate","","","2005"
"League of the South","Nashville","Tennessee","League of the South","Neo-Confederate","","","2005"
"League of the South","Nevada","Missouri","League of the South","Neo-Confederate","","","2005"
"League of the South","Newberry","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Newberry County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Northeast Texas","Texas","League of the South","Neo-Confederate","","","2005"
"League of the South","Northwest Texas","Texas","League of the South","Neo-Confederate","","","2005"
"League of the South","Owensville","Missouri","League of the South","Neo-Confederate","","","2005"
"League of the South","Panama City","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Pensacola","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Richland County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Richmond","Virginia","League of the South","Neo-Confederate","","","2005"
"League of the South","Rio Grande Valley Region","Texas","League of the South","Neo-Confederate","","","2005"
"League of the South","Salisbury","North Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Salley","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Saluda County","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","San Angelo","Texas","League of the South","Neo-Confederate","","","2005"
"League of the South","San Jose","California","League of the South","Neo-Confederate","","","2005"
"League of the South","Selma","Alabama","League of the South","Neo-Confederate","","","2005"
"League of the South","Silver Creek","Georgia","League of the South","Neo-Confederate","","","2005"
"League of the South","South Central Texas","Texas","League of the South","Neo-Confederate","","","2005"
"League of the South","Southeast Texas","Texas","League of the South","Neo-Confederate","","","2005"
"League of the South","Spartanburg","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","St Augustine","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Sumter","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Surfside Beach","South Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Tampa","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Thomaston","Georgia","League of the South","Neo-Confederate","","","2005"
"League of the South","Wellborn","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Wellington","Florida","League of the South","Neo-Confederate","","","2005"
"League of the South","Weogufka","Alabama","League of the South","Neo-Confederate","","","2005"
"League of the South","West Plains","Missouri","League of the South","Neo-Confederate","","","2005"
"League of the South","Westpoint","Tennessee","League of the South","Neo-Confederate","","","2005"
"League of the South","Wetumpka","Alabama","League of the South","Neo-Confederate","","","2005"
"League of the South","Williamsburg","Virginia","League of the South","Neo-Confederate","","","2005"
"League of the South","Wilmington","North Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","Winston-Salem","North Carolina","League of the South","Neo-Confederate","","","2005"
"League of the South","York County","South Carolina","League of the South","Neo-Confederate","","","2005"
"Lebensborn Assembly Church","Birmingham","Alabama","","Neo-Nazi","","","2005"
"Lord's Work","Austin","Kentucky","","Christian Identity ","","","2005"
"Louisiana White Knights of the KKK","Walker","Louisiana","","Ku Klux Klan ","","","2005"
"Maryland State Skinheads","Baltimore","Maryland","","Racist Skinhead ","","","2005"
"Micetrap Distribution","Maple Shade","New Jersey","","Hate Music ","","","2005"
"Midland Hammerskins","Wichita","Kansas","","Racist Skinhead ","","","2005"
"Milwaukee East Side Bullies","Milwaukee","Wisconsin","","Racist Skinhead ","","","2005"
"Mission to Israel","Scottsbluff","Nebraska","","Christian Identity ","","","2005"
"Mississippi White Knights of the KKK","Bruce","Mississippi","","Ku Klux Klan ","","","2005"
"Mississippi White Knights of the KKK","Oxford","Mississippi","","Ku Klux Klan ","","","2005"
"Mississippi White Knights of the KKK","Pensacola","Florida","","Ku Klux Klan ","","","2005"
"Mississippi White Knights of the KKK","Petal","Mississippi","","Ku Klux Klan ","","","2005"
"Mississippi White Knights of the KKK","Philadelphia","Mississippi","","Ku Klux Klan ","","","2005"
"Mississippi White Knights of the KKK","Red Oak","Texas","","Ku Klux Klan ","","","2005"
"Mississippi White Knights of the KKK","Star","Mississippi","","Ku Klux Klan ","","","2005"
"Mississippi White Knights of the KKK","Tremont","Mississippi","","Ku Klux Klan ","","","2005"
"Mississippi White Knights of the KKK","Winslow","Arkansas","","Ku Klux Klan ","","","2005"
"MSR Productions","Wheat Ridge","Colorado","","Hate Music ","","","2005"
"Mystic Knights of the KKK","Dayton","Ohio","","Ku Klux Klan ","","","2005"
"Mystic Knights of the KKK","Dayton","Ohio","","Ku Klux Klan ","","","2005"
"Mystic Knights of the KKK","Delaplane","Virginia","","Ku Klux Klan ","","","2005"
"NAAWP Florida Chapter Inc.","Jacksonville","Florida","","White Nationalist ","","","2005"
"Nation of Islam","Alexandria","Louisiana","Nation of Islam","","","","2005"
"Nation of Islam","Atlanta","Georgia","Nation of Islam","","","","2005"
"Nation of Islam","Austin","Texas","Nation of Islam","","","","2005"
"Nation of Islam","Baltimore","Maryland","Nation of Islam","","","","2005"
"Nation of Islam","Baton Rouge","Louisiana","Nation of Islam","","","","2005"
"Nation of Islam","Birmingham","Alabama","Nation of Islam","","","","2005"
"Nation of Islam","Buffalo","New York","Nation of Islam","","","","2005"
"Nation of Islam","Canton","Ohio","Nation of Islam","","","","2005"
"Nation of Islam","Charlotte","North Carolina","Nation of Islam","","","","2005"
"Nation of Islam","Chicago","Illinois","Nation of Islam","","","","2005"
"Nation of Islam","Cincinnati","Ohio","Nation of Islam","","","","2005"
"Nation of Islam","Cleveland","Ohio","Nation of Islam","","","","2005"
"Nation of Islam","Columbia","South Carolina","Nation of Islam","","","","2005"
"Nation of Islam","Columbus","Georgia","Nation of Islam","","","","2005"
"Nation of Islam","Columbus","Ohio","Nation of Islam","","","","2005"
"Nation of Islam","Dallas","Texas","Nation of Islam","","","","2005"
"Nation of Islam","Denver","Colorado","Nation of Islam","","","","2005"
"Nation of Islam","Detroit","Michigan","Nation of Islam","","","","2005"
"Nation of Islam","Dorchester","Massachusetts","Nation of Islam","","","","2005"
"Nation of Islam","Durham","North Carolina","Nation of Islam","","","","2005"
"Nation of Islam","Fort Worth","Texas","Nation of Islam","","","","2005"
"Nation of Islam","Greensboro","North Carolina","Nation of Islam","","","","2005"
"Nation of Islam","Greenville","South Carolina","Nation of Islam","","","","2005"
"Nation of Islam","Greenville","North Carolina","Nation of Islam","","","","2005"
"Nation of Islam","Hartford","Connecticut","Nation of Islam","","","","2005"
"Nation of Islam","Houston","Texas","Nation of Islam","","","","2005"
"Nation of Islam","Indianapolis","Indiana","Nation of Islam","","","","2005"
"Nation of Islam","Jackson","Mississippi","Nation of Islam","","","","2005"
"Nation of Islam","Kansas City","Missouri","Nation of Islam","","","","2005"
"Nation of Islam","Las Vegas","Nevada","Nation of Islam","","","","2005"
"Nation of Islam","Little Rock","Arkansas","Nation of Islam","","","","2005"
"Nation of Islam","Los Angeles","California","Nation of Islam","","","","2005"
"Nation of Islam","Louisville","Kentucky","Nation of Islam","","","","2005"
"Nation of Islam","Macon","Georgia","Nation of Islam","","","","2005"
"Nation of Islam","Memphis","Tennessee","Nation of Islam","","","","2005"
"Nation of Islam","Miami","Florida","Nation of Islam","","","","2005"
"Nation of Islam","Milwaukee","Wisconsin","Nation of Islam","","","","2005"
"Nation of Islam","Monroe","Louisiana","Nation of Islam","","","","2005"
"Nation of Islam","Nashville","Tennessee","Nation of Islam","","","","2005"
"Nation of Islam","New Orleans","Louisiana","Nation of Islam","","","","2005"
"Nation of Islam","New York City","New York","Nation of Islam","","","","2005"
"Nation of Islam","Newark","New Jersey","Nation of Islam","","","","2005"
"Nation of Islam","Oakland","California","Nation of Islam","","","","2005"
"Nation of Islam","Philadelphia","Pennsylvania","Nation of Islam","","","","2005"
"Nation of Islam","Phoenix","Arizona","Nation of Islam","","","","2005"
"Nation of Islam","Pittsburgh","Pennsylvania","Nation of Islam","","","","2005"
"Nation of Islam","Plainfield","New Jersey","Nation of Islam","","","","2005"
"Nation of Islam","Rialto","California","Nation of Islam","","","","2005"
"Nation of Islam","Richmond","Virginia","Nation of Islam","","","","2005"
"Nation of Islam","Richmond","California","Nation of Islam","","","","2005"
"Nation of Islam","Sacramento","California","Nation of Islam","","","","2005"
"Nation of Islam","San Antonio","Texas","Nation of Islam","","","","2005"
"Nation of Islam","San Diego","California","Nation of Islam","","","","2005"
"Nation of Islam","San Francisco","California","Nation of Islam","","","","2005"
"Nation of Islam","Savannah","Georgia","Nation of Islam","","","","2005"
"Nation of Islam","Shreveport","Louisiana","Nation of Islam","","","","2005"
"Nation of Islam","Springfield","Massachusetts","Nation of Islam","","","","2005"
"Nation of Islam","St Louis","Missouri","Nation of Islam","","","","2005"
"Nation of Islam","Texarkana","Texas","Nation of Islam","","","","2005"
"Nation of Islam","Trenton","New Jersey","Nation of Islam","","","","2005"
"Nation of Islam","Tulsa","Oklahoma","Nation of Islam","","","","2005"
"Nation of Islam","Waco","Texas","Nation of Islam","","","","2005"
"Nation of Islam","Washington","District of Columbia","Nation of Islam","","","","2005"
"Nation of Islam","Waterloo","Iowa","Nation of Islam","","","","2005"
"Nation of Islam","Wilmington","Delaware","Nation of Islam","","","","2005"
"Nation of Islam","Wilmington","North Carolina","Nation of Islam","","","","2005"
"National Alliance","Achilles","Virginia","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Anchorage","Alaska","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Austin","Texas","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Bakersfield","California","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Baltimore","Maryland","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Baton Rouge","Louisiana","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Benson","North Carolina","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Boston","Massachusetts","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Charlotte","North Carolina","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Chattanooga","Tennessee","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Chicago","Illinois","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Cincinnati","Ohio","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Cleveland","Ohio","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Colorado Springs","Colorado","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Columbus","Ohio","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Dallas/Ft Worth","Texas","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Denver","Colorado","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Douglas","Wyoming","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Erie","Pennsylvania","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Hathorne","Massachusetts","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Herndon","Virginia","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Hewitt","New Jersey","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Hillsboro","West Virginia","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Houston","Texas","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Las Vegas","Nevada","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Lincoln","Arkansas","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Lincoln","Nebraska","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Memphis","Tennessee","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Minneapolis/St Paul","Minnesota","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Mobile","Alabama","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Montgomery","Alabama","National Alliance","Neo-Nazi","","","2005"
"National Alliance","New Brunswick","New Jersey","National Alliance","Neo-Nazi","","","2005"
"National Alliance","New Orleans","Louisiana","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Odessa/Midland","Texas","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Omaha","Nebraska","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Petosky","Michigan","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Phoenix","Arizona","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Plymouth","Michigan","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Portage","Michigan","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Raleigh","North Carolina","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Riverside","California","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Rochester","New York","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Sacramento","California","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Saginaw","Michigan","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Salt Lake City","Utah","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Savannah","Georgia","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Schenectady","New York","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Seattle/Tacoma","Washington","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Siler City","North Carolina","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Silverdale","Washington","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Southhaven","Mississippi","National Alliance","Neo-Nazi","","","2005"
"National Alliance","St Louis","Missouri","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Tampa","Florida","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Traverse City","Michigan","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Van Nuys","California","National Alliance","Neo-Nazi","","","2005"
"National Alliance","West Hurley","New York","National Alliance","Neo-Nazi","","","2005"
"National Alliance","Wilmington","North Carolina","National Alliance","Neo-Nazi","","","2005"
"National Alliance","York","Pennsylvania","National Alliance","Neo-Nazi","","","2005"
"National Association for the Advancement of White People","Callahan","Florida","","White Nationalist ","","","2005"
"National Knights of the KKK","Berlin","New Hampshire","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Chicago","Illinois","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Cincinnati","Ohio","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Coweta","Oklahoma","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Kalamazoo","Michigan","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Lexington","Kentucky","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Mercer","Wisconsin","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Mishiwaka","Indiana","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Nashville","Tennessee","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Olathe","Colorado","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Pauline","South Carolina","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Port Jervis","New York","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Red Bay","Alabama","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Silver Springs","Florida","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","South Bend","Indiana","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","Thorndale","Texas","","Ku Klux Klan ","","","2005"
"National Knights of the KKK","","New Jersey","","Ku Klux Klan ","","Yes","2005"
"National Knights of the KKK Youth","Muncie","Indiana","","Ku Klux Klan ","","","2005"
"National Knights of the KKK/Ladies Auxillary","Pauline","South Carolina","","Ku Klux Klan ","","","2005"
"National Policy Institute","McLean","Virginia","","White Nationalist ","","","2005"
"National Socialist German Workers Party","Lincoln","Nebraska","","Neo-Nazi","","","2005"
"National Socialist Movement","Athol","Idaho","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Augusta","Georgia","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Bethlehem","Pennsylvania","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Boston","Massachusetts","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Cadillac","Michigan","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Cincinnati","Ohio","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Covington","Ohio","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Elko","Nevada","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Enoree","South Carolina","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Eugene","Oregon","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Greensboro","North Carolina","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Harrisonburg","Virginia","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Hutchinson","Kansas","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Hutchinson","Minnesota","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Indianapolis","Indiana","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Lakewood","Ohio","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Lancaster","Ohio","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Las Vegas","Nevada","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Livingston","New Jersey","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Manchester","New Hampshire","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Marietta","Georgia","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Milwaukee","Wisconsin","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Minneapolis/St Paul","Minnesota","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Myerstown","Pennsylvania","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","North Riverside","Illinois","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Oaklyn","New Jersey","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Philadelphia","Pennsylvania","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Ramer","Tennessee","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Romney","West Virginia","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","San Francisco","California","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Scandia","Kansas","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Schiller Park","Illinois","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Sheboygan","Wisconsin","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Topeka","Kansas","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Tulsa","Oklahoma","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Wakarusa","Indiana","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Walton","Kansas","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","Witchita","Kansas","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","York","Pennsylvania","National Socialist Movement","Neo-Nazi","","","2005"
"National Socialist Movement","","Arkansas","National Socialist Movement","Neo-Nazi","","Yes","2005"
"National Socialist Movement","","Maine","National Socialist Movement","Neo-Nazi","","Yes","2005"
"National Socialist Movement/Skinhead Division","Newark","Delaware","","Neo-Nazi","","","2005"
"National Socialist Skinhead Front","Cheyenne","Wyoming","","Racist Skinhead ","","","2005"
"National Socialist Skinhead Front","Phoenix","Arizona","","Racist Skinhead ","","","2005"
"National Socialist Skinhead Front","Ringgold","Virginia","","Racist Skinhead ","","","2005"
"National Socialist Vanguard","The Dalles","Oregon","","Neo-Nazi","","","2005"
"National States Rights Party","Philadelphia","Mississippi","","White Nationalist ","","","2005"
"Nationalist Free Press","Dandridge","Tennessee","","White Nationalist ","","","2005"
"Nationalist Movement","Learned","Mississippi","","White Nationalist ","","","2005"
"New Beginnings","Waynesville","North Carolina","","Christian Identity ","","","2005"
"New Black Panther Party","Atlanta","Georgia","New Black Panther Party","","","","2005"
"New Black Panther Party","Augusta","Georgia","New Black Panther Party","","","","2005"
"New Black Panther Party","Baltimore","Maryland","New Black Panther Party","","","","2005"
"New Black Panther Party","Baton Rouge","Louisiana","New Black Panther Party","","","","2005"
"New Black Panther Party","Birmingham","Alabama","New Black Panther Party","","","","2005"
"New Black Panther Party","Boston","Massachusetts","New Black Panther Party","","","","2005"
"New Black Panther Party","Chicago","Illinois","New Black Panther Party","","","","2005"
"New Black Panther Party","Columbia","South Carolina","New Black Panther Party","","","","2005"
"New Black Panther Party","Dallas","Texas","New Black Panther Party","","","","2005"
"New Black Panther Party","Detroit","Michigan","New Black Panther Party","","","","2005"
"New Black Panther Party","Houston","Texas","New Black Panther Party","","","","2005"
"New Black Panther Party","Jasper","Texas","New Black Panther Party","","","","2005"
"New Black Panther Party","Los Angeles","California","New Black Panther Party","","","","2005"
"New Black Panther Party","McComb","Mississippi","New Black Panther Party","","","","2005"
"New Black Panther Party","Memphis","Tennessee","New Black Panther Party","","","","2005"
"New Black Panther Party","New Orleans","Louisiana","New Black Panther Party","","","","2005"
"New Black Panther Party","Newark","New Jersey","New Black Panther Party","","","","2005"
"New Black Panther Party","Philadelphia","Pennsylvania","New Black Panther Party","","","","2005"
"New Black Panther Party","Phoenix","Arizona","New Black Panther Party","","","","2005"
"New Black Panther Party","Rockford","Illinois","New Black Panther Party","","","","2005"
"New Black Panther Party","Savannah","Georgia","New Black Panther Party","","","","2005"
"New Black Panther Party","St Louis","Missouri","New Black Panther Party","","","","2005"
"New Black Panther Party","Trenton","New Jersey","New Black Panther Party","","","","2005"
"New Black Panther Party","Washington","District of Columbia","New Black Panther Party","","","","2005"
"New Jersey White Alliance","Old Bridge","New Jersey","","Racist Skinhead ","","","2005"
"New Marcus Garvey Movement Black Panther Nation","Cincinnati","Ohio","","","","","2005"
"New Marcus Garvey Movement Black Panther Nation","Cleveland","Ohio","","","","","2005"
"New Marcus Garvey Movement Black Panther Nation","Columbus","Ohio","","","","","2005"
"New Marcus Garvey Movement Black Panther Nation","Detroit","Michigan","","","","","2005"
"New Marcus Garvey Movement Black Panther Nation","Las Vegas","Nevada","","","","","2005"
"New Marcus Garvey Movement Black Panther Nation","Orlando","Florida","","","","","2005"
"New Order","Milwaukee","Wisconsin","","Neo-Nazi","","","2005"
"NF Publications","Olympia","Washington","","General Hate ","","","2005"
"Noontide Press","Newport Beach","California","","Holocaust Denial","","","2005"
"Nordwave","Lake Worth","Florida","","Neo-Nazi","","","2005"
"North East White Pride","Millville","New Jersey","","White Nationalist ","","","2005"
"North Georgia White Knights of the KKK","Ft. Oglethorpe","Georgia","","Ku Klux Klan ","","","2005"
