"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Keystone State Skinheads","Harrisburg","Pennsylvania","","Racist Skinhead ","","","2015"
"Keystone State Skinheads","Philadelphia","Pennsylvania","","Racist Skinhead ","","","2015"
"Kingdom Identity Ministries","Harrison","Arkansas","","Christian Identity ","","","2015"
"Kingdom Treasure Ministries","Owasso","Oklahoma","","Neo-Confederate","","","2015"
"Kinsman Redeemer Ministries","Alexandria","Kentucky","","Christian Identity ","","","2015"
"KKKRadio","Harrison","Arkansas","","Ku Klux Klan ","","","2015"
"Knights of the Ku Klux Klan","Harrison","Arkansas","","Ku Klux Klan ","","","2015"
"Knights Party Veterans League","Harrison","Arkansas","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Bally","Pennsylvania","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Belvidere","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Butler","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Cape Coral","Florida","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Chattanooga","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Church Hill","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Colorado Springs","Colorado","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Erwin","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Franklin","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Gatesville","Texas","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Harrodsburg","Kentucky","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Hazel Green","Alabama","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Hickory","North Carolina","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Hudson","Florida","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Kingsport","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Knoxville","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Kokomo","Indiana","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Memphis","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Mooresburg","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Muncie","Indiana","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Nashville","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Oil City","Pennsylvania","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Paris","Tennessee","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Plattsburgh","New York","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Springfield","Missouri","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Tulsa","Oklahoma","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Vance","Alabama","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Wheelersburg","Ohio","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Willits","California","","Ku Klux Klan ","","","2015"
"Ku Klos Knights of the KKK","Wormleysburg","Pennsylvania","","Ku Klux Klan ","","","2015"
"Label 56","Nottingham","Maryland","","Hate Music ","","","2015"
"League of the South","Aiken","South Carolina","League of the South","Neo-Confederate","","","2015"
"League of the South","Clements","Maryland","League of the South","Neo-Confederate","","","2015"
"League of the South","Collinsville","Mississippi","League of the South","Neo-Confederate","","","2015"
"League of the South","Crofton","Kentucky","League of the South","Neo-Confederate","","","2015"
"League of the South","Harrison","Arkansas","League of the South","Neo-Confederate","","","2015"
"League of the South","Jacksonville","Florida","League of the South","Neo-Confederate","","","2015"
"League of the South","Killen","Alabama","League of the South","Neo-Confederate","","","2015"
"League of the South","La Porte","Texas","League of the South","Neo-Confederate","","","2015"
"League of the South","Lobelville","Tennessee","League of the South","Neo-Confederate","","","2015"
"League of the South","Logansport","Louisiana","League of the South","Neo-Confederate","","","2015"
"League of the South","Macon","Georgia","League of the South","Neo-Confederate","","","2015"
"League of the South","West Plains","Missouri","League of the South","Neo-Confederate","","","2015"
"League of the South","Wetumpka","Alabama","League of the South","Neo-Confederate","","","2015"
"League of the South","Wilmington","North Carolina","League of the South","Neo-Confederate","","","2015"
"League of the South","","Virginia","League of the South","Neo-Confederate","","Yes","2015"
"Liberty Counsel","Orlando","Florida","Liberty Counsel","Anti-LGBTQ","","","2015"
"Lordship Church","Coeur d'Alene","Idaho","","General Hate ","","","2015"
"Loyal White Knights of the KKK","Clay City","Illinois","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Cullman","Alabama","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Ellijay","Georgia","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Export","Pennsylvania","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Hampton Bays","New York","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Kokomo","Indiana","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Leasburg","North Carolina","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Martinsville","Virginia","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Norlina","North Carolina","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Oklahoma City","Oklahoma","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Pelham","North Carolina","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","Springdale","Arkansas","","Ku Klux Klan ","","","2015"
"Loyal White Knights of the KKK","","Louisiana","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","New Mexico","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","Ohio","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","Mississippi","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","Tennessee","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","Florida","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","California","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","Texas","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","Iowa","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","West Virginia","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","New Hampshire","","Ku Klux Klan ","","Yes","2015"
"Loyal White Knights of the KKK","","South Carolina","","Ku Klux Klan ","","Yes","2015"
"Malevolent Freedom","Lowell","Massachusetts","","White Nationalist ","","","2015"
"Mary Noel Kershaw Foundation","Lobelville","Tennessee","","Neo-Confederate","","","2015"
"Maryland State Skinheads","Baltimore","Maryland","","Racist Skinhead ","","","2015"
"Masjid al Islam","Oakland","California","","General Hate ","","","2015"
"Mass Resistance","Waltham","Massachusetts","","Anti-LGBTQ","","","2015"
"Micetrap Distribution","Maple Shade Township","New Jersey","","Hate Music ","","","2015"
"Midland Hammerskins","Wichita","Kansas","","Racist Skinhead ","","","2015"
"Midland hammerskins","","South Dakota","","Racist Skinhead ","","Yes","2015"
"Militant Knights KKK","Burlington","Vermont","","Ku Klux Klan ","","","2015"
"Militant Knights KKK","Dixonville","Pennsylvania","","Ku Klux Klan ","","","2015"
"Militant Knights KKK","Gladeville","Tennessee","","Ku Klux Klan ","","","2015"
"Militant Knights KKK","New York","New York","","Ku Klux Klan ","","","2015"
"Militant Knights KKK","Washington","District of Columbia","","Ku Klux Klan ","","","2015"
"Militant Knights KKK","","Virginia","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","Arizona","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","Connecticut","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","West Virginia","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","Ohio","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","Rhode Island","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","New Jersey","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","California","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","Illinois","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","Mississippi","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","Alabama","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","South Carolina","","Ku Klux Klan ","","Yes","2015"
"Militant Knights KKK","","Arkansas","","Ku Klux Klan ","","Yes","2015"
"Mission to Israel","Scottsbluff","Nebraska","","Christian Identity ","","","2015"
"Mission: America","Columbus","Ohio","","Anti-LGBTQ","","","2015"
"Mississippi White Knights of the KKK","Bruce","Mississippi","","Ku Klux Klan ","","","2015"
"Most Holy Family Monastery","Fillmore","New York","","Radical Traditional Catholicism ","","","2015"
"MSR Productions","Wheat Ridge","Colorado","","Hate Music ","","","2015"
"Nation of Islam","Akron","Ohio","Nation of Islam","","","","2015"
"Nation of Islam","Atlanta","Georgia","Nation of Islam","","","","2015"
"Nation of Islam","Augusta","Georgia","Nation of Islam","","","","2015"
"Nation of Islam","Austin","Texas","Nation of Islam","","","","2015"
"Nation of Islam","Baltimore","Maryland","Nation of Islam","","","","2015"
"Nation of Islam","Baton Rouge","Louisiana","Nation of Islam","","","","2015"
"Nation of Islam","Benton Harbor","Michigan","Nation of Islam","","","","2015"
"Nation of Islam","Birmingham","Alabama","Nation of Islam","","","","2015"
"Nation of Islam","Boston","Massachusetts","Nation of Islam","","","","2015"
"Nation of Islam","Brooklyn","New York","Nation of Islam","","","","2015"
"Nation of Islam","Brunswick","Georgia","Nation of Islam","","","","2015"
"Nation of Islam","Buffalo","New York","Nation of Islam","","","","2015"
"Nation of Islam","Camden","New Jersey","Nation of Islam","","","","2015"
"Nation of Islam","Charleston","South Carolina","Nation of Islam","","","","2015"
"Nation of Islam","Charlotte","North Carolina","Nation of Islam","","","","2015"
"Nation of Islam","Chattanooga","Tennessee","Nation of Islam","","","","2015"
"Nation of Islam","Chicago","Illinois","Nation of Islam","","","","2015"
"Nation of Islam","Cleveland","Ohio","Nation of Islam","","","","2015"
"Nation of Islam","Columbia","South Carolina","Nation of Islam","","","","2015"
"Nation of Islam","Columbus","Ohio","Nation of Islam","","","","2015"
"Nation of Islam","Columbus","Georgia","Nation of Islam","","","","2015"
"Nation of Islam","Compton","California","Nation of Islam","","","","2015"
"Nation of Islam","Dallas","Texas","Nation of Islam","","","","2015"
"Nation of Islam","Dayton","Ohio","Nation of Islam","","","","2015"
"Nation of Islam","Denver","Colorado","Nation of Islam","","","","2015"
"Nation of Islam","Detroit","Michigan","Nation of Islam","","","","2015"
"Nation of Islam","Durham","North Carolina","Nation of Islam","","","","2015"
"Nation of Islam","East Saint Louis","Illinois","Nation of Islam","","","","2015"
"Nation of Islam","Fort Lauderdale","Florida","Nation of Islam","","","","2015"
"Nation of Islam","Fort Worth","Texas","Nation of Islam","","","","2015"
"Nation of Islam","Gainesville","Florida","Nation of Islam","","","","2015"
"Nation of Islam","Grand Rapids","Michigan","Nation of Islam","","","","2015"
"Nation of Islam","Greensboro","North Carolina","Nation of Islam","","","","2015"
"Nation of Islam","Greenville","North Carolina","Nation of Islam","","","","2015"
"Nation of Islam","Harlem","New York","Nation of Islam","","","","2015"
"Nation of Islam","Harrisburg","Pennsylvania","Nation of Islam","","","","2015"
"Nation of Islam","Holly Springs","Mississippi","Nation of Islam","","","","2015"
"Nation of Islam","Houston","Texas","Nation of Islam","","","","2015"
"Nation of Islam","Indianapolis","Indiana","Nation of Islam","","","","2015"
"Nation of Islam","Jefferson City","Missouri","Nation of Islam","","","","2015"
"Nation of Islam","Kansas City","Missouri","Nation of Islam","","","","2015"
"Nation of Islam","Lexington","Kentucky","Nation of Islam","","","","2015"
"Nation of Islam","Los Angeles","California","Nation of Islam","","","","2015"
"Nation of Islam","Memphis","Tennessee","Nation of Islam","","","","2015"
"Nation of Islam","Miami","Florida","Nation of Islam","","","","2015"
"Nation of Islam","Milwaukee","Wisconsin","Nation of Islam","","","","2015"
"Nation of Islam","Mobile","Alabama","Nation of Islam","","","","2015"
"Nation of Islam","Monroe","Louisiana","Nation of Islam","","","","2015"
"Nation of Islam","Montgomery","Alabama","Nation of Islam","","","","2015"
"Nation of Islam","New Brunswick","New Jersey","Nation of Islam","","","","2015"
"Nation of Islam","New Orleans","Louisiana","Nation of Islam","","","","2015"
"Nation of Islam","Newark","New Jersey","Nation of Islam","","","","2015"
"Nation of Islam","Norfolk","Virginia","Nation of Islam","","","","2015"
"Nation of Islam","Oakland","California","Nation of Islam","","","","2015"
"Nation of Islam","Orlando","Florida","Nation of Islam","","","","2015"
"Nation of Islam","Pensacola","Florida","Nation of Islam","","","","2015"
"Nation of Islam","Philadelphia","Pennsylvania","Nation of Islam","","","","2015"
"Nation of Islam","Phoenix","Arizona","Nation of Islam","","","","2015"
"Nation of Islam","Pine Bluff","Arkansas","Nation of Islam","","","","2015"
"Nation of Islam","Plainfield","New Jersey","Nation of Islam","","","","2015"
"Nation of Islam","Raleigh","North Carolina","Nation of Islam","","","","2015"
"Nation of Islam","Rialto","California","Nation of Islam","","","","2015"
"Nation of Islam","Richmond","Virginia","Nation of Islam","","","","2015"
"Nation of Islam","Rochester","New York","Nation of Islam","","","","2015"
"Nation of Islam","Rockford","Illinois","Nation of Islam","","","","2015"
"Nation of Islam","San Diego","California","Nation of Islam","","","","2015"
"Nation of Islam","Shreveport","Louisiana","Nation of Islam","","","","2015"
"Nation of Islam","Southaven","Mississippi","Nation of Islam","","","","2015"
"Nation of Islam","Springfield","Massachusetts","Nation of Islam","","","","2015"
"Nation of Islam","Springfield","Ohio","Nation of Islam","","","","2015"
"Nation of Islam","St. Louis","Missouri","Nation of Islam","","","","2015"
"Nation of Islam","St. Petersburg","Florida","Nation of Islam","","","","2015"
"Nation of Islam","Stockton","California","Nation of Islam","","","","2015"
"Nation of Islam","Tulsa","Oklahoma","Nation of Islam","","","","2015"
"Nation of Islam","Washington","District of Columbia","Nation of Islam","","","","2015"
"Nation of Islam","Wilkinsburg","Pennsylvania","Nation of Islam","","","","2015"
"Nation of Islam","Willingboro","New Jersey","Nation of Islam","","","","2015"
"Nation of Islam","Wilmington","Delaware","Nation of Islam","","","","2015"
"Nation of Islam","Winston-Salem","North Carolina","Nation of Islam","","","","2015"
"Nation of Islam","Youngstown","Ohio","Nation of Islam","","","","2015"
"National Alliance","Hillsboro","West Virginia","National Alliance","Neo-Nazi","","","2015"
"National Alliance","Laurel Bloomery","Tennessee","National Alliance","Neo-Nazi","","","2015"
"National Alliance Reform and Restoration Group","Carson City","Nevada","National Alliance","Neo-Nazi","","","2015"
"National Association for the Advancement of America","McComb","Mississippi","","White Nationalist ","","","2015"
"National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform)","Huntington Beach","California","","Anti-Immigrant","","","2015"
"National Policy Institute","Whitefish","Montana","","White Nationalist ","","","2015"
"National Prayer Network","Clackamas","Oregon","","General Hate ","","","2015"
"National Socialist Freedom Movement","Tulsa","Oklahoma","","Neo-Nazi","","","2015"
"National Socialist German Workers Party","Lincoln","Nebraska","","Neo-Nazi","","","2015"
"National Socialist Movement","Atlanta","Georgia","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Chesterfield","Virginia","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Chicago","Illinois","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Cleveland","Ohio","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Dallas","Texas","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Des Moines","Iowa","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Detroit","Michigan","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Fresno","California","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Myrtle Beach","South Carolina","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","San Diego","California","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Savannah","Georgia","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Springfield","Missouri","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Syracuse","New York","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Tallahassee","Florida","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Toledo","Ohio","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Tucson","Arizona","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","Yucca Valley","California","National Socialist Movement","Neo-Nazi","","","2015"
"National Socialist Movement","","New York","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Wisconsin","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Colorado","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Connecticut","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Oregon","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Delaware","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Montana","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Vermont","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Mississippi","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Massachusetts","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Maine","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Alabama","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Louisiana","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Maryland","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Florida","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Tennessee","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Indiana","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Utah","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Wyoming","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Arkansas","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Idaho","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Iowa","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","North Carolina","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Pennsylvania","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Rhode Island","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Kentucky","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Nebraska","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","Washington","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Socialist Movement","","New Hampshire","National Socialist Movement","Neo-Nazi","","Yes","2015"
"National Youth Front","Oakdale","California","","White Nationalist ","","","2015"
"Nationalist Movement","Savannah","Georgia","","White Nationalist ","","","2015"
"New Black Panther Party","Atlanta","Georgia","New Black Panther Party","","","","2015"
"New Black Panther Party","Augusta","Georgia","New Black Panther Party","","","","2015"
"New Black Panther Party","Dayton","Ohio","New Black Panther Party","","","","2015"
"New Black Panther Party","Daytona Beach","Florida","New Black Panther Party","","","","2015"
"New Black Panther Party","Hattiesburg","Mississippi","New Black Panther Party","","","","2015"
"New Black Panther Party","Houston","Texas","New Black Panther Party","","","","2015"
"New Black Panther Party","Jacksonville","Florida","New Black Panther Party","","","","2015"
"New Black Panther Party","Miami","Florida","New Black Panther Party","","","","2015"
"New Black Panther Party","Nashville","Tennessee","New Black Panther Party","","","","2015"
"New Black Panther Party","Newark","New Jersey","New Black Panther Party","","","","2015"
"New Black Panther Party","Orlando","Florida","New Black Panther Party","","","","2015"
"New Black Panther Party","Springfield","Illinois","New Black Panther Party","","","","2015"
"New Black Panther Party","St. Louis","Missouri","New Black Panther Party","","","","2015"
"New Black Panther Party","Tallahassee","Florida","New Black Panther Party","","","","2015"
"New Black Panther Party","Tampa","Florida","New Black Panther Party","","","","2015"
"New Black Panther Party","Vero Beach","Florida","New Black Panther Party","","","","2015"
"New Black Panther Party","Virginia Beach","Virginia","New Black Panther Party","","","","2015"
"New Black Panther Party","Waycross","Georgia","New Black Panther Party","","","","2015"
"New Nation Productions","Shamokin","Pennsylvania","","General Hate ","","","2015"
"New Order","Milwaukee","Wisconsin","","Neo-Nazi","","","2015"
"New Yorkers for Immigration Control and Enforcement (NYICE)","New York","New York","","Anti-Immigrant","","","2015"
"Non-Universal Teaching Ministries/Christogenea","Fostoria","Ohio","","Christian Identity ","","","2015"
"Noontide Press","Newport Beach","California","","Holocaust Denial","","","2015"
"Northern Hammerskins","Chicago","Illinois","","Racist Skinhead ","","","2015"
"Northern Hammerskins","Detroit","Michigan","","Racist Skinhead ","","","2015"
"Northwest Front","Seattle","Washington","","White Nationalist ","","","2015"
"Northwest Hammerskins","Seattle","Washington","","Racist Skinhead ","","","2015"
"Northwest Hammerskins","","Idaho","","Racist Skinhead ","","Yes","2015"
"NS Publications","Wyandotte","Michigan","","Neo-Nazi","","","2015"
"NSM88 Records","Detroit","Michigan","","Hate Music ","","","2015"
"Occidental Dissent","Eufaula","Alabama","","White Nationalist ","","","2015"
"Occidental Quarterly/Charles Martel Society","Atlanta","Georgia","Occidental Quarterly","White Nationalist ","","","2015"
"Official Street Preachers","Los Angeles","California","","General Hate ","","","2015"
"Oklahoma Knights of the KKK","Broken Bow","Oklahoma","","Ku Klux Klan ","","","2015"
"Oklahoma Knights of the KKK","Hugo","Oklahoma","","Ku Klux Klan ","","","2015"
"Oklahoma Knights of the KKK","Idabel","Oklahoma","","Ku Klux Klan ","","","2015"
"Old Glory Skinheads","Mt Airy","North Carolina","","Racist Skinhead ","","","2015"
"OMNI Christian Book Club","Palmdale","California","","Radical Traditional Catholicism ","","","2015"
"Original Knight Riders Knights of the KKK","Beckley","West Virginia","","Ku Klux Klan ","","","2015"
"Original Knight Riders Knights of the KKK","Livingston","Texas","","Ku Klux Klan ","","","2015"
"Original Knight Riders Knights of the KKK","","Virginia","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","South Carolina","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","Delaware","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","Pennsylvania","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","Kentucky","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","Georgia","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","Louisiana","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","Ohio","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","Tennessee","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","Florida","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","Moyock","North Carolina","","Ku Klux Klan ","","","2015"
"Original Knight Riders Knights of the KKK","","Alabama","","Ku Klux Klan ","","Yes","2015"
"Original Knight Riders Knights of the KKK","","Mississippi","","Ku Klux Klan ","","Yes","2015"
"Our Place Fellowship","Colville","Washington","","Christian Identity ","","","2015"
"Ozark Craft LC","Harrison","Arkansas","","General Hate ","","","2015"
"Pace Confederate Depot","Baldwyn","Mississippi","","Neo-Confederate","","","2015"
"Pacific Justice Institute","Sacramento","California","Pacific Justice Institute","Anti-LGBTQ","","","2015"
"Pacifica Forum","Eugene","Oregon","","White Nationalist ","","","2015"
"Pass the Salt Ministries","Hebron","Ohio","","Anti-LGBTQ","","","2015"
"Patriotic Flags","Charleston","South Carolina","","White Nationalist ","","","2015"
"Pilgrims Covenant Church","Monroe","Wisconsin","","Anti-LGBTQ","","","2015"
"Pioneer Little Europe Kalispell Montana","Kalispell","Montana","","White Nationalist ","","","2015"
"Poker Face","Allentown","Pennsylvania","","Hate Music ","","","2015"
"The Political Cesspool","Bartlett","Tennessee","","White Nationalist ","","","2015"
"Political Islam","Nashville","Tennessee","","Anti-Muslim","","","2015"
"Power of Prophecy","Austin","Texas","","General Hate ","","","2015"
"The Pray in Jesus Name Project","Colorado Springs","Colorado","","Anti-LGBTQ","","","2015"
"Probe Ministries","Plano","Texas","","Anti-LGBTQ","","","2015"
"ProEnglish","Arlington","Virginia","","Anti-Immigrant","","","2015"
"Prophet of Doom","Saint Louis","Missouri","","Anti-Muslim","","","2015"
"Providence Road Baptist Church","Maiden","North Carolina","","Anti-LGBTQ","","","2015"
"Public Advocate of the United States","Falls Church","Virginia","","Anti-LGBTQ","","","2015"
"Racial Nationalist Party of America","Lockport","New York","","White Nationalist ","","","2015"
"Radio Jihad/Global Patriot Radio","","New York","","Anti-Muslim","","Yes","2015"
"Radix Journal","Whitefish","Montana","","White Nationalist ","","","2015"
"Rebel Brigade Knights of the True Invisible Empire","Buchanan","Virginia","","Ku Klux Klan ","","","2015"
"Rebel Brigade Knights of the True Invisible Empire","Martinsville","Virginia","","Ku Klux Klan ","","","2015"
"Rebel Brigade Knights of the True Invisible Empire","","Virginia","","Ku Klux Klan ","","Yes","2015"
"Rebel Brigade Knights of the True Invisible Empire","","Oklahoma","","Ku Klux Klan ","","Yes","2015"
"Rebel Brigade Knights of the True Invisible Empire","","North Carolina","","Ku Klux Klan ","","Yes","2015"
"Rebel Brigade Knights of the True Invisible Empire","","Texas","","Ku Klux Klan ","","Yes","2015"
"Reformation-Bible Puritan-Baptist Church/Vatican Assassins","Newmanstown","Pennsylvania","","General Hate ","","","2015"
"Religious Awareness Network","Washington","District of Columbia","","Anti-Muslim","","","2015"
"The Remnant","Forest Lake","Minnesota","","Radical Traditional Catholicism ","","","2015"
"Renegade Broadcasting","Sorrento","Florida","","White Nationalist ","","","2015"
"Rense Radio Network","Ashland","Oregon","","General Hate ","","","2015"
"Repent Amarillo","Amarillo","Texas","","General Hate ","","","2015"
"Resistance Records","Chicago","Illinois","","Hate Music ","","","2015"
"Right Wing Resistance","New York","New York","","White Nationalist ","","","2015"
"Right Wing Resistance","","Missouri","","White Nationalist ","","Yes","2015"
"Right Wing Resistance","","California","","White Nationalist ","","Yes","2015"
"Right Wing Resistance","","Arizona","","White Nationalist ","","Yes","2015"
"Right Wing Resistance","","South Carolina","","White Nationalist ","","Yes","2015"
"Right Wing Resistance","","Pennsylvania","","White Nationalist ","","Yes","2015"
"Robert Sungenis","State Line","Pennsylvania","","Radical Traditional Catholicism ","","","2015"
"Ruth Institute","San Marcos","California","Ruth Institute","Anti-LGBTQ","","","2015"
"Sacto Skinheads","Sacramento","California","","Racist Skinhead ","","","2015"
"Aryan Nations Sadistic Souls MC","Crestline","Ohio","","Neo-Nazi","","","2015"
"Aryan Nations Sadistic Souls MC","Grovespring","Missouri","","Neo-Nazi","","","2015"
"Aryan Nations Sadistic Souls MC","Mount Vernon","Washington","","Neo-Nazi","","","2015"
"Aryan Nations Sadistic Souls MC","","Louisiana","","Neo-Nazi","","Yes","2015"
"Aryan Nations Sadistic Souls MC","","Virginia","","Neo-Nazi","","Yes","2015"
